2.00000e+01,2.00000e+11
1.00000e+02,1.93000e+11
1.50000e+02,1.89000e+11
2.00000e+02,1.85000e+11
2.50000e+02,1.80000e+11
3.00000e+02,1.76000e+11
3.50000e+02,1.72000e+11
4.00000e+02,1.68000e+11
4.50000e+02,1.64000e+11
5.00000e+02,1.59000e+11
5.50000e+02,1.55000e+11
6.00000e+02,1.51000e+11
6.50000e+02,1.47000e+11
7.00000e+02,1.42000e+11
