-1.849999999999999908e-02,-1.812626262626262572e-02,-1.775252525252525235e-02,-1.737878787878787898e-02,-1.700505050505050561e-02,-1.663131313131312877e-02,-1.625757575757575540e-02,-1.588383838383838204e-02,-1.551010101010100867e-02,-1.513636363636363530e-02,-1.476262626262626193e-02,-1.438888888888888856e-02,-1.401515151515151519e-02,-1.364141414141414183e-02,-1.326767676767676846e-02,-1.289393939393939335e-02,-1.252020202020201999e-02,-1.214646464646464662e-02,-1.177272727272727151e-02,-1.139898989898989815e-02,-1.102525252525252478e-02,-1.065151515151515141e-02,-1.027777777777777804e-02,-9.904040404040404671e-03,-9.530303030303031303e-03,-9.156565656565656200e-03,-8.782828282828282832e-03,-8.409090909090909463e-03,-8.035353535353536095e-03,-7.661616161616162726e-03,-7.287878787878787623e-03,-6.914141414141414255e-03,-6.540404040404040886e-03,-6.166666666666667518e-03,-5.792929292929294149e-03,-5.419191919191919046e-03,-5.045454545454545678e-03,-4.671717171717172309e-03,-4.297979797979798941e-03,-3.924242424242425573e-03,-3.550505050505050469e-03,-3.176767676767677101e-03,-2.803030303030303733e-03,-2.429292929292930364e-03,-2.055555555555556996e-03,-1.681818181818183627e-03,-1.308080808080810259e-03,-9.343434343434368905e-04,-5.606060606060635221e-04,-1.868686868686866842e-04,1.868686868686866842e-04,5.606060606060600526e-04,9.343434343434334211e-04,1.308080808080806789e-03,1.681818181818180158e-03,2.055555555555553526e-03,2.429292929292926895e-03,2.803030303030300263e-03,3.176767676767673632e-03,3.550505050505050469e-03,3.924242424242423838e-03,4.297979797979797206e-03,4.671717171717170575e-03,5.045454545454543943e-03,5.419191919191917312e-03,5.792929292929290680e-03,6.166666666666664048e-03,6.540404040404037417e-03,6.914141414141410785e-03,7.287878787878784154e-03,7.661616161616160992e-03,8.035353535353534360e-03,8.409090909090907728e-03,8.782828282828281097e-03,9.156565656565654465e-03,9.530303030303027834e-03,9.904040404040401202e-03,1.027777777777777457e-02,1.065151515151514794e-02,1.102525252525252131e-02,1.139898989898989815e-02,1.177272727272727151e-02,1.214646464646464488e-02,1.252020202020201825e-02,1.289393939393939162e-02,1.326767676767676499e-02,1.364141414141413836e-02,1.401515151515151172e-02,1.438888888888888509e-02,1.476262626262625846e-02,1.513636363636363183e-02,1.551010101010100520e-02,1.588383838383837857e-02,1.625757575757575193e-02,1.663131313131312530e-02,1.700505050505049867e-02,1.737878787878787204e-02,1.775252525252525235e-02,1.812626262626262572e-02,1.849999999999999908e-02
-2.500000000000000139e-02,4.161588599186110776e+06,6.178588766873721033e+06,1.284483187887312472e+08,1.284483187887312472e+08,1.741140876222476363e+07,2.107366406113511324e+07,2.417000226644891500e+07,2.708605025988285989e+07,2.950898721914615110e+07,3.242653250952010602e+07,3.591391291897601634e+07,3.841587934037017822e+07,4.062569252010553330e+07,4.327038409773419052e+07,4.618608363904185593e+07,4.961982294032527506e+07,5.256109433761433512e+07,5.522099343365554512e+07,5.917889685171370953e+07,6.308526993289993703e+07,6.646592091384227574e+07,6.950476996993267536e+07,7.222197665675653517e+07,7.622717114277657866e+07,8.051152257343271375e+07,8.455880414078585804e+07,8.860327613656350970e+07,9.264342665556630492e+07,9.653884612927064300e+07,1.003683022829038054e+08,1.045588060179255903e+08,1.086647809091115892e+08,1.125256303224475384e+08,1.165654335031894445e+08,1.207426107887163907e+08,1.245190244606030583e+08,1.283375972532244027e+08,1.327613529782984704e+08,1.362730114140775800e+08,1.386449002395423353e+08,1.430270248050771356e+08,1.480727656283690631e+08,1.514571793014879227e+08,1.536204226423589587e+08,1.532278530188307166e+08,1.544831774540300667e+08,1.567646677871418595e+08,1.575989112296243310e+08,1.586231261680874825e+08,1.609679488061700165e+08,1.625761342466995120e+08,1.634329512337305844e+08,1.604495701111258864e+08,1.567953639962939024e+08,1.572578597488413751e+08,1.570864953193304539e+08,1.558534899207845032e+08,1.530227274361768663e+08,1.493934974849918187e+08,1.457800167352540195e+08,1.424212420729388595e+08,1.398139575426658392e+08,1.362607278064368367e+08,1.319196069887172580e+08,1.274708769233517796e+08,1.229713119350587130e+08,1.182727834881571531e+08,1.136274986763575971e+08,1.090544331116452664e+08,1.046033627471300066e+08,1.001835835353206396e+08,9.414175614884759486e+07,8.858232247892425954e+07,8.413163006361186504e+07,7.951963182554674149e+07,7.479834137297379971e+07,6.999846946933786571e+07,6.525691470158088207e+07,6.082159976237982512e+07,5.625569521393071860e+07,5.154540088361898810e+07,4.761007843942850828e+07,4.390868369016706944e+07,4.020127519729254395e+07,3.659665044143955410e+07,3.317983350627429038e+07,3.014624410243397206e+07,2.732207339622075856e+07,2.451717807352084666e+07,2.182957973574870825e+07,1.952508778439014405e+07,1.710288183528453857e+07,1.457435888605793193e+07,1.249785758401943184e+07,1.051661138421059586e+07,8.494900801118377596e+06,6.444885000253139995e+06,4.353152637772209011e+06,3.290170498195928521e+06,2.674052825913741253e+06
-2.474874371859296651e-02,4.267034777596479282e+06,5.066308650846296921e+06,8.293828145695667714e+06,1.266828003464820981e+07,1.607407617882663757e+07,1.959128635748544335e+07,2.266512662313775346e+07,2.531296162505360320e+07,2.772139134318003431e+07,3.012995775617100671e+07,3.344526499590482935e+07,3.570331711081868410e+07,3.778815826029478014e+07,4.020026412734449655e+07,4.309082390287860483e+07,4.647266542509134114e+07,4.869914955075494945e+07,5.156362258752086014e+07,5.527643448484908044e+07,5.885310610940305889e+07,6.221537512783846259e+07,6.467328709230583906e+07,6.757530243859925866e+07,7.151084293436910212e+07,7.500835060344338417e+07,7.865429613789388537e+07,8.274590361674654484e+07,8.674979919365076721e+07,9.038482743275679648e+07,9.389023752956709266e+07,9.757842430144439638e+07,1.014901455237443298e+08,1.053399432420485616e+08,1.090116510844546854e+08,1.128912893736948967e+08,1.162089982721004039e+08,1.199455069889435321e+08,1.242125105670469105e+08,1.279036768675875664e+08,1.302246609289480299e+08,1.332858482273272276e+08,1.376787403135534227e+08,1.410723739555888772e+08,1.428345981540477574e+08,1.425463436476175785e+08,1.446357621334532499e+08,1.469725678548706174e+08,1.485125573906360269e+08,1.484546317855670452e+08,1.502580055524762869e+08,1.513407567043336630e+08,1.520365592936116457e+08,1.503903107200449705e+08,1.475965381741096377e+08,1.474868103428523839e+08,1.464521951956096888e+08,1.452785554967574477e+08,1.442152007326541245e+08,1.404707893071145117e+08,1.367090291200024486e+08,1.342442007903985977e+08,1.317430806060637385e+08,1.278058525363825560e+08,1.239618476894807369e+08,1.207708806468438953e+08,1.162769213874538690e+08,1.116249215050990134e+08,1.075487703242150843e+08,1.029367869316923916e+08,9.817063875254619122e+07,9.448150878887569904e+07,8.973473388510808349e+07,8.389213376250384748e+07,7.933182830139705539e+07,7.601288767755343020e+07,7.139597391514550149e+07,6.681852663173738122e+07,6.233610893334617466e+07,5.794196391112448275e+07,5.378781795906414837e+07,4.931623859014966339e+07,4.594304988034128398e+07,4.239697411575355381e+07,3.880456215640962869e+07,3.544321700793872774e+07,3.206003477975930274e+07,2.940108817595859617e+07,2.666377486682073399e+07,2.396990355054619908e+07,2.134323051294763386e+07,1.900566429026688635e+07,1.694158520818980783e+07,1.456424997466036491e+07,1.268952552035352401e+07,1.067760851793172956e+07,8.651099287249151617e+06,7.245408485242013820e+06,5.166619964129080996e+06,3.696090803377338219e+06,3.749426189502168447e+06
-2.449748743718593164e-02,4.372480956006864086e+06,4.947035545508552343e+06,8.066348347750222310e+06,1.152207811714913696e+07,1.480609419009466469e+07,1.804409894876345247e+07,2.116025097982659563e+07,2.355142872634737939e+07,2.590392380797243118e+07,2.820203831831544265e+07,3.068879780052788183e+07,3.298882186520845443e+07,3.498551876405258477e+07,3.716988195191644877e+07,4.015101667244477570e+07,4.283427323601309955e+07,4.491700130007119477e+07,4.795190981727336347e+07,5.137397211798445135e+07,5.464569373075661063e+07,5.765131897641009837e+07,5.995031230514287949e+07,6.311005518354593217e+07,6.679451472596162558e+07,6.964685963798628747e+07,7.275944821300074458e+07,7.686401176070213318e+07,8.070330001937913895e+07,8.425516085885885358e+07,8.739439603230853379e+07,9.057747451468369365e+07,9.434183210853989422e+07,9.804635395500962436e+07,1.015901906158135831e+08,1.048689962550522089e+08,1.078989720835977644e+08,1.116542144643595219e+08,1.154896020474082828e+08,1.191191522036816180e+08,1.216973125589018613e+08,1.236612392201390117e+08,1.272839301019356847e+08,1.304639357762773186e+08,1.315656449808429033e+08,1.327954096888756603e+08,1.348278031752941608e+08,1.371974100473766923e+08,1.394262035516476929e+08,1.388770215500021279e+08,1.391644716967377067e+08,1.400870049368228018e+08,1.404454361744806468e+08,1.403310513289640546e+08,1.385488232507260442e+08,1.374236887000446618e+08,1.359193373048850298e+08,1.350917552160340548e+08,1.350235518950084448e+08,1.315347102070592344e+08,1.276870054528878331e+08,1.258680028077837825e+08,1.232358523024472594e+08,1.192659436590320766e+08,1.163595585352615118e+08,1.140708843703359663e+08,1.095586292369334549e+08,1.051357695708105266e+08,1.012346709052426368e+08,9.671399751636108756e+07,9.176899320732405782e+07,8.874425503445599973e+07,8.535016622242939472e+07,7.959686468854533136e+07,7.510073877680340409e+07,7.218396390536406636e+07,6.803551280679163337e+07,6.363858379413690418e+07,5.937881989467749000e+07,5.516066626376251131e+07,5.111940350408262759e+07,4.744424690517410636e+07,4.427241776261462271e+07,4.086386332266929746e+07,3.746779111694204807e+07,3.422738585362944752e+07,3.122847880036885664e+07,2.862737688512181118e+07,2.602153264394180849e+07,2.342467141638434678e+07,2.090655071189932525e+07,1.859135863219555467e+07,1.663715950548166968e+07,1.468764240813815594e+07,1.288119345668761432e+07,1.084122239725073799e+07,9.058657898408796638e+06,7.818127732997579500e+06,6.021657818265330046e+06,4.425061596936809830e+06,4.836129964488898404e+06
-2.424623115577889676e-02,4.959062194212919101e+06,5.942971980454043485e+06,8.658131072772659361e+06,1.110642613062696159e+07,1.421936599621969834e+07,1.691550570333534479e+07,1.986079923428883404e+07,2.229055324208203703e+07,2.413597859963969514e+07,2.643409310998270288e+07,2.841453967184750363e+07,3.069276172516886517e+07,3.274526226785378903e+07,3.469096593121813983e+07,3.755579088952492177e+07,3.992368175136560947e+07,4.202650954932084680e+07,4.480526447165673971e+07,4.769507981113859266e+07,5.072093554428490251e+07,5.348114282093238831e+07,5.578013614966517687e+07,5.904038171163380146e+07,6.260766599601018429e+07,6.548456225929240882e+07,6.766203390228970349e+07,7.162644650776796043e+07,7.536412854899781942e+07,7.869351762094323337e+07,8.118267302782511711e+07,8.415756036266800761e+07,8.778476046713505685e+07,9.205478408671259880e+07,9.558248216970452666e+07,9.842719602803015709e+07,1.011834457873198390e+08,1.044978405472733080e+08,1.077673253653297424e+08,1.113898383825983405e+08,1.137098056804976761e+08,1.159374185672152042e+08,1.193156012608695477e+08,1.213842720143865794e+08,1.224259869379679561e+08,1.241093789113649130e+08,1.262606544741103351e+08,1.294026736478803754e+08,1.308137170597497523e+08,1.302713607970079482e+08,1.300617471807223856e+08,1.309842804208074659e+08,1.313073489526513517e+08,1.314311556903308630e+08,1.308141057107347995e+08,1.286275439286759198e+08,1.270130133720680326e+08,1.272350120538878143e+08,1.270130722218198776e+08,1.243540827064477205e+08,1.208664056757116467e+08,1.188450950738337785e+08,1.168048332702614218e+08,1.128350430698181242e+08,1.097173018957388103e+08,1.078003001190171540e+08,1.042981337314689308e+08,9.990094191090053320e+07,9.598727155778367817e+07,9.238339546353428066e+07,8.782205667312116921e+07,8.516582059185299277e+07,8.200623939498773217e+07,7.655015142033368349e+07,7.216273391279011965e+07,6.925377603427839279e+07,6.580426697421409190e+07,6.159594046927547455e+07,5.743877553092870116e+07,5.371723259012909234e+07,4.967596983044925332e+07,4.698066899329492450e+07,4.371951909585908055e+07,4.027851169987924397e+07,3.712652251892111450e+07,3.391438503897987306e+07,3.120672416183196381e+07,2.866808528667381406e+07,2.640464476891526207e+07,2.380251164681765437e+07,2.125079908048053831e+07,1.933115647121158615e+07,1.737689738677942753e+07,1.548659070007418282e+07,1.381289317371876538e+07,1.192419078937717527e+07,1.023975561277140491e+07,8.982632844713946804e+06,7.912104998065093532e+06,6.561393845240024850e+06,6.385187096598200500e+06
-2.399497487437186188e-02,6.137362214209269732e+06,7.038027956354204565e+06,8.564162231099115685e+06,1.096438598273020983e+07,1.344912091007624567e+07,1.591297802428802848e+07,1.862723408506455272e+07,2.115772180615810305e+07,2.267933647726010531e+07,2.452521253041113168e+07,2.630743180807155371e+07,2.850209146113304794e+07,3.064883625127420574e+07,3.258810030586068332e+07,3.491317499309444427e+07,3.716451922458220273e+07,3.938732254295147955e+07,4.177756096947203577e+07,4.424789342222793400e+07,4.682136012043249607e+07,4.936022277522104979e+07,5.201551361857447028e+07,5.509187640004814416e+07,5.849857200294199586e+07,6.162896083109331876e+07,6.348050120890386403e+07,6.646239420580361038e+07,7.018010041353742778e+07,7.292770083224238455e+07,7.504361384689503908e+07,7.804340479361340404e+07,8.147774096071636677e+07,8.610142669262549281e+07,8.962470329082117975e+07,9.238960974527563155e+07,9.488482780785402656e+07,9.763172413731758296e+07,1.005887120473895371e+08,1.035588066818729788e+08,1.058283430410532653e+08,1.086189192398319840e+08,1.119678494630045146e+08,1.129657763071875125e+08,1.139467062084212899e+08,1.157479371442805082e+08,1.184940639865042269e+08,1.221144336413021088e+08,1.224010254252820611e+08,1.219364762665607929e+08,1.218583669927482456e+08,1.222849665956852138e+08,1.227671288873099834e+08,1.232161786248972118e+08,1.234151896501224339e+08,1.206636814464351684e+08,1.190207974144918025e+08,1.198217001392488927e+08,1.192629120625835061e+08,1.176224151592430621e+08,1.145770203356904387e+08,1.121642593495004475e+08,1.103027343210775554e+08,1.070527619226454645e+08,1.033264758724163473e+08,1.016978117829033583e+08,9.941047238107220829e+07,9.509221774466887116e+07,9.126589394561114907e+07,8.829065792641153932e+07,8.483826701377157867e+07,8.213950813196612895e+07,7.852014759457609057e+07,7.405030771233478189e+07,6.986191339187499881e+07,6.669932972096014768e+07,6.386182001126050949e+07,5.980584366196730733e+07,5.577888219899612665e+07,5.236984411325575411e+07,4.911289862820860744e+07,4.681247030527357012e+07,4.346082941583943367e+07,3.993555121625290066e+07,3.693623419129590690e+07,3.396256494923131168e+07,3.138706927735665068e+07,2.909169306515200436e+07,2.704999314146339893e+07,2.440498543138226122e+07,2.186220757881930470e+07,2.024642595901101828e+07,1.839894009707380831e+07,1.645177647834203020e+07,1.491597098851682618e+07,1.330873084395020828e+07,1.163827605530708656e+07,1.060300893343407661e+07,9.540142338042121381e+06,8.685837772075688466e+06,8.486806900819988921e+06
-2.374371859296482701e-02,7.315662234205618501e+06,7.758690725865125656e+06,8.996954939310031012e+06,1.134237320544099063e+07,1.334841111598703638e+07,1.565337566497746855e+07,1.772843028290480375e+07,2.002963862600923702e+07,2.157395345234963298e+07,2.314674816271915659e+07,2.492896744037957862e+07,2.683376791654234752e+07,2.887011650560098886e+07,3.075117530512322858e+07,3.276652675941635668e+07,3.501787099090411514e+07,3.730355182346457243e+07,3.953023025716947019e+07,4.163317758708560467e+07,4.382845282842714339e+07,4.636456393932740390e+07,4.908652497784145176e+07,5.212971158690173924e+07,5.496430222717792541e+07,5.812585842114374042e+07,6.006818193258918822e+07,6.242148332675080001e+07,6.613918953448461741e+07,6.901321477522978187e+07,7.080945535640385747e+07,7.334097467860357463e+07,7.677621990575228631e+07,8.139990563766139746e+07,8.488857430448684096e+07,8.755677969630578160e+07,8.963158632381100953e+07,9.246565734962356091e+07,9.547688071297243237e+07,9.789477270332163572e+07,1.001643090625019222e+08,1.026252550280189514e+08,1.058263733629276454e+08,1.069053459864101708e+08,1.076375619323907197e+08,1.094387928682499230e+08,1.123370197887150347e+08,1.155787725308585018e+08,1.154042194852571934e+08,1.155883446762716919e+08,1.155397997565328181e+08,1.160734980383353084e+08,1.165632324170692116e+08,1.173587407333059162e+08,1.172581483228118867e+08,1.145403239881016910e+08,1.131414197557107210e+08,1.139423224804678112e+08,1.136477227562120110e+08,1.122075206912440360e+08,1.096348424480583817e+08,1.076027207863121033e+08,1.057411957578891814e+08,1.030119381402646303e+08,9.936435343990722299e+07,9.751883855057179928e+07,9.580923529637739062e+07,9.169455797632598877e+07,8.819726548276890814e+07,8.522202946356928349e+07,8.247939667530354857e+07,7.963850786694125831e+07,7.596716843541239202e+07,7.233215039396381378e+07,6.814375607350403070e+07,6.545759279755823314e+07,6.257271820125737041e+07,5.867818852180770040e+07,5.522513604351877421e+07,5.184783483320537210e+07,4.894256341022273153e+07,4.664213508728772402e+07,4.329654054252845049e+07,3.984498710080312937e+07,3.685115344257345796e+07,3.436513157626519352e+07,3.178963590439053625e+07,2.972245033786209300e+07,2.766797580717570335e+07,2.507947799144364893e+07,2.280458970096327364e+07,2.119380743120259792e+07,1.949684504218833521e+07,1.756092883438379690e+07,1.598172879997544363e+07,1.478653455905359983e+07,1.324055808767741919e+07,1.222512535901678354e+07,1.123332602962325141e+07,1.059759096739084274e+07,1.058842670504177921e+07
-2.349246231155778866e-02,8.465500206375228241e+06,8.215774651759893633e+06,9.510507165404966101e+06,1.158324274536239170e+07,1.343559051872221380e+07,1.536662367908778787e+07,1.699357535182194039e+07,1.900725941464088112e+07,2.068898601098752394e+07,2.220227843967738375e+07,2.386471651926337555e+07,2.552444055770694464e+07,2.733803565669797361e+07,2.909702482238670439e+07,3.112260890995913744e+07,3.332059772178965807e+07,3.560150519848138839e+07,3.764243420580899715e+07,3.959059850025844574e+07,4.176217070474824309e+07,4.416071437169369310e+07,4.676398073094929755e+07,4.941805001755758375e+07,5.182509514408500493e+07,5.482471415541930497e+07,5.719008399794410914e+07,5.950526340856210887e+07,6.287700000028816611e+07,6.637110326658920944e+07,6.782137981740358472e+07,6.960878910513897240e+07,7.330658983619818091e+07,7.743852997373494506e+07,8.095350976208929718e+07,8.325051834190997481e+07,8.509680665940700471e+07,8.848007708617928624e+07,9.173368699737191200e+07,9.384187846824406087e+07,9.581379519735032320e+07,9.754211774312829971e+07,1.005441643117008805e+08,1.024655566076995432e+08,1.030664806266152561e+08,1.046981102163192332e+08,1.072868787378536016e+08,1.092400992876381576e+08,1.093805173187379688e+08,1.101202308934802860e+08,1.106019045596311986e+08,1.115323910698402971e+08,1.122439641113490462e+08,1.131215821306841373e+08,1.120198537305716276e+08,1.096819008326926529e+08,1.088379850254532993e+08,1.091429451660060585e+08,1.094998469493709505e+08,1.078373400863081217e+08,1.056185674498759806e+08,1.042481916242680252e+08,1.025462224405749440e+08,1.000782553846015632e+08,9.696821994501984119e+07,9.466185042850202322e+07,9.259886155726514757e+07,8.931656343865442276e+07,8.621251419728407264e+07,8.329018321563245356e+07,8.055001817482306063e+07,7.750935356977336109e+07,7.405549488154457510e+07,7.063869257130412757e+07,6.715725959315714240e+07,6.510330909895736724e+07,6.183693419415426999e+07,5.800581341488797218e+07,5.502073777973565459e+07,5.194811507553841919e+07,4.904389561783462763e+07,4.635586284891640395e+07,4.319713104584421217e+07,3.990736676195694506e+07,3.683837930195748806e+07,3.478039939775270969e+07,3.249893310366509110e+07,3.049557641570105404e+07,2.828422591078872606e+07,2.580346730288423970e+07,2.384796397023507208e+07,2.218058255571984872e+07,2.062540974187329412e+07,1.873294778446055949e+07,1.704448864574046806e+07,1.604978061768630706e+07,1.488192967500370368e+07,1.383312886163131148e+07,1.301850818781624734e+07,1.248662298827802576e+07,1.277818780953353643e+07
-2.324120603015075379e-02,9.612067330661060289e+06,9.255888604094700888e+06,9.994411086549125612e+06,1.205618577017619461e+07,1.375992076104910858e+07,1.518076199002736062e+07,1.674127634991231747e+07,1.839910279791187495e+07,2.001479071391678602e+07,2.149514055158776417e+07,2.302044897858037427e+07,2.458301205618241429e+07,2.615180938344798237e+07,2.774686276310202107e+07,2.977608502607383206e+07,3.189371283856035396e+07,3.417418312429184467e+07,3.612678982031449676e+07,3.790681028831657767e+07,4.002888672932243347e+07,4.238841718677741289e+07,4.499168354603300989e+07,4.722047338897998631e+07,4.943458055773311108e+07,5.221564962856590748e+07,5.502767822388024628e+07,5.734285763449825346e+07,6.030981864688454568e+07,6.391771434333239496e+07,6.526863139669857919e+07,6.675591157190375030e+07,7.050820239057469368e+07,7.425231618527713418e+07,7.776729597363147140e+07,7.963106839121964574e+07,8.160094812003847957e+07,8.526899115801867843e+07,8.797258265850470960e+07,9.008077412937688828e+07,9.229542597272068262e+07,9.380420256212535501e+07,9.628016912228390574e+07,9.869036320237851143e+07,9.928843398676946759e+07,1.010508500486164093e+08,1.036396185701507777e+08,1.050466032059330940e+08,1.050472176991620064e+08,1.058136771046035588e+08,1.064966837471236885e+08,1.074271702573327720e+08,1.084060854272806644e+08,1.093489722712409198e+08,1.081444999386248142e+08,1.066852588644250929e+08,1.058602423102502227e+08,1.054635650218374729e+08,1.059091468281168789e+08,1.043876116830572784e+08,1.028225709663782567e+08,1.016950923033153415e+08,9.974841228912386298e+07,9.728044523315048218e+07,9.500983250960651040e+07,9.257409288854274154e+07,9.039959588862732053e+07,8.768757973236063123e+07,8.458353049099028111e+07,8.184681659532326460e+07,7.910240161188797653e+07,7.597657844973966479e+07,7.291536794746500254e+07,6.953138204385258257e+07,6.677565086882393062e+07,6.472170037462415546e+07,6.139934186614653468e+07,5.782576748559138179e+07,5.509517840024877340e+07,5.210248027143286169e+07,4.919826081372907013e+07,4.645867081855742633e+07,4.337718611822953820e+07,4.025179087179192901e+07,3.747510668613866717e+07,3.544449558060387522e+07,3.333275880082809553e+07,3.132886899216885492e+07,2.893461332663540915e+07,2.664001172454039007e+07,2.480444882037568092e+07,2.310647549779362604e+07,2.155022516056134552e+07,1.988219222964962944e+07,1.825465006883730367e+07,1.725228128959008306e+07,1.642726728094046935e+07,1.541191652051169053e+07,1.464253818647900037e+07,1.462575417070004344e+07,1.498359217079865560e+07
-2.298994974874371891e-02,1.074635946278205886e+07,1.024774102476479672e+07,1.092519203721560724e+07,1.247099302669089846e+07,1.397752138612669706e+07,1.526641582876170799e+07,1.661162271744476259e+07,1.810371677821226418e+07,1.956520953084414452e+07,2.103027108716874570e+07,2.252594628865888342e+07,2.402406434932691604e+07,2.550879867472491041e+07,2.701863986363328993e+07,2.885721684042009339e+07,3.089695216858229786e+07,3.312448699726777524e+07,3.519566445377860963e+07,3.690165694224612415e+07,3.881862540510248393e+07,4.128582870249536633e+07,4.376117511879140139e+07,4.583034289809196442e+07,4.811129381013201177e+07,5.069359829313451052e+07,5.353672388120438904e+07,5.604070340352126956e+07,5.884865495843242854e+07,6.179347884663331509e+07,6.339962835039593279e+07,6.544232082687482238e+07,6.870701026817414165e+07,7.259523014400458336e+07,7.562862701948371530e+07,7.709035693540962040e+07,7.972213701199859381e+07,8.327436268678100407e+07,8.484501557773303986e+07,8.688216285268959403e+07,9.012351820133282244e+07,9.164009401789249480e+07,9.361542881248733401e+07,9.560029253255534172e+07,9.659244145073817670e+07,9.894626973634198308e+07,1.016898910027382374e+08,1.042224238973330408e+08,1.035143603533079028e+08,1.033315244144687057e+08,1.034402661695393324e+08,1.042272248368925154e+08,1.053243000653527826e+08,1.063991295098662972e+08,1.064098454705203176e+08,1.053968074543635100e+08,1.045882119531022757e+08,1.036260497810032368e+08,1.035696225306954533e+08,1.023835890693403929e+08,1.013319800099045336e+08,1.004264534142859280e+08,9.782119411293758452e+07,9.551348014315661788e+07,9.373898975209039450e+07,9.168682027426503599e+07,8.978842440744806826e+07,8.663979372089332342e+07,8.355175776888473332e+07,8.115127555050165951e+07,7.836164939553485811e+07,7.538050468971367180e+07,7.254562703767894208e+07,6.943771628161042929e+07,6.680955459705540538e+07,6.447957909401281923e+07,6.143010350162526965e+07,5.829963135910364985e+07,5.560757656884130836e+07,5.222773709577845037e+07,4.933534156558168679e+07,4.717579597803730518e+07,4.411589845945312828e+07,4.103920734083661437e+07,3.866266027256076783e+07,3.659420438116607070e+07,3.426338910910347104e+07,3.209146846325028688e+07,2.963861842066786066e+07,2.750174995552589744e+07,2.561901689844865724e+07,2.392524733380985633e+07,2.247072746900152415e+07,2.100041075293473527e+07,1.951927116018339992e+07,1.851886589742444828e+07,1.779844491000405699e+07,1.694983124023926258e+07,1.657294986551421136e+07,1.657757768644233793e+07,1.714031407320162654e+07
